"","X.1","X","median","Identifier","Depth","d_g_wet_sed","NorTi.x","NorAl.x","NorSi.x","NorSr","NorRb","NorCa","NorFe.x","sedrate.mm","Water","Dry_bulk_density2","Fraction","Percentage","averaged.d13C","averaged.C.N","averaged.d15N","averaged.C","averaged.N","max","min","mean","Depth.mm","d.0.5","PrC","age_k","Fe_Ti","Si_Ti","Si_Al.x","NorSi.y","NorAl.y","NorTi.y","NorFe.y","Al_Si","Si_Al.y","Ti_Al","roll_Al_Si","roll_Si_Al","roll_Ti_Al","roll_Fe","sumdepth_sand_coarse","roll_Ti"
"88",88,16,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",89,16,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",90,16,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",91,16,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",92,16,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",93,16,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",94,16,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",95,17,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",96,17,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",97,17,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",98,17,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",99,17,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",100,17,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",101,17,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",102,17,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",103,17,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",104,18,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",105,18,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",106,18,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",107,18,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",108,18,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",109,18,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",110,18,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",111,18,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",112,18,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",113,19,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",114,19,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",115,19,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",116,19,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",117,19,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",118,19,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",119,19,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",120,19,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",121,19,740,26.5,0.5,20251.7329349454,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,67.0334148329258,0.0298655343241331,NA,NA,-22.91,NA,NA,15.2,NA,361,1313,762,5,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",122,20,823,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",123,21,904,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",124,22,988,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",125,23,1074,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",126,24,1156,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,62.8250953413595,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",127,25,1239,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",128,26,1328,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",129,27,1418,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",130,28,1501,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",131,29,1582,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,70.5469991674866,0.0568011323425336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",132,30,1668,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",133,31,1749,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",134,32,1828,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",135,33,1906,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,0.123456790123457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",136,34,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",137,34,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",138,34,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",139,34,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",140,34,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",141,34,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",142,34,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",143,35,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",144,35,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",145,35,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",146,35,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",147,35,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",148,35,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",149,35,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",150,36,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",151,36,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",152,36,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",153,36,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",154,36,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",155,36,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",156,36,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",157,37,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",158,37,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",159,37,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",160,37,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",161,37,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",162,37,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",163,37,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",164,38,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",165,38,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",166,38,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",167,38,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",168,38,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",169,38,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",170,38,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",171,39,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",172,39,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",173,39,1985,28,2,38468.1442461705,NA,NA,NA,NA,NA,NA,NA,0.121951219512195,48.5641452502341,0.31585279547063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
