"","median","Depth","d_g_wet_sed","Identifier","NorTi","NorAl","NorSi","NorSr","NorRb","NorCa","NorFe","sedrate.mm","Water","Dry_bulk_density2","Fraction","Percentage","averaged.d13C","averaged.C.N","averaged.d15N","averaged.C","averaged.N","max","min","mean","d.0.5","PrC","age_k","Fe_Ti","Si_Ti","Si_Al"
"1968",30922,155.9,NA,NA,0.753760123409179,0.00732741997686078,0.0908214423447744,0.00809505708775042,0.00601145978516422,0.0954492865406865,0.983781729104194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0820774629118194,30.922,1.30516552753501,0.120491174213354,12.3947368421053
"1969",30927,156,NA,NA,0.762734584450402,0.00229797012638836,0.0999617004978935,0.0121443134473894,0.00429926424962326,0.0788969743393336,0.980793664864226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0840095077719774,30.927,1.28589116693974,0.131056992216922,43.5
"1970",30932,156.1,NA,NA,0.751372846051884,0.0056807422836584,0.095625828441583,0.010047539883921,0.00564353836731123,0.0935428896042416,0.983433954560037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0778235244072898,30.932,1.30884947430231,0.12726814516129,16.8333333333333
"1971",30938,156.2,NA,NA,0.742077303535446,0.00421322586554314,0.103865176772303,0.00870756844719788,0.00736574642418706,0.0967210111742077,0.982285094355783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0658937796469345,30.938,1.3236964527495,0.139965440631943,24.6521739130435
"1972",30944,156.3,NA,NA,0.740314537782892,0.00556194859992328,0.0972382048331415,0.010300096249156,0.00765683584490957,0.095512082853855,0.979169958770884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070128621830193,30.944,1.32264045726202,0.131347150259067,17.4827586206897
"1973",30951,156.4,NA,NA,0.749901302803,0.0116462692459534,0.0971180418476115,0.0111640454597635,0.00763402594420847,0.0979076194236084,0.979824360004592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075438818312981,30.951,1.30660442426514,0.129507765201369,8.33898305084746
"1974",30952,158,NA,183,NA,NA,NA,NA,NA,NA,NA,0.140845070422535,30.580254815156,0.99,NA,NA,-24.64,3.9,6.11,0.6,0.146,30362,31820,30978,NA,NA,30.952,NA,NA,NA
"1975",30959,156.5,NA,NA,0.746553352219075,0.00321057601510859,0.0953729933899906,0.0121766891271489,0.00750095351103954,0.0931067044381492,0.978895622324872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0760267012137081,30.959,1.31121991404255,0.127751075132811,29.7058823529412
"1976",30966,156.6,NA,NA,0.723408541498791,0,0.10535858178888,0.00955270684223516,0.00436985525761821,0.104149879129734,0.984640176536345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0518149168370726,30.966,1.36111217942813,0.145641882483988,Inf
"1977",30971,156.7,NA,NA,0.761253681110644,0.00967606226335717,0.081194783340345,0.00948079309648186,0.00629166786920257,0.088557004627682,0.982611330774337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0950962806660178,30.971,1.29078039969638,0.10665929814866,8.39130434782609
"1978",30977,156.8,NA,NA,0.760622381807301,0.00638340315180531,0.0787951326550967,0.0108199051445313,0.00369849304538269,0.0917614203072013,0.984205259112072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0957119955361388,30.977,1.29394727614183,0.103592971413585,12.34375
"1979",30983,156.9,NA,NA,0.769956905397086,0.00677200902934537,0.075107736507285,0.0107122587968218,0.00361804767309875,0.0890621793556331,0.984676503972758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103976470174394,30.983,1.27887222917357,0.0975479744136461,11.0909090909091
"1980",30990,157,NA,NA,0.737894933632455,0.00990839409235371,0.0880538418395962,0.00935677422061847,0.0039301248968517,0.0919798093101514,0.984838948796487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0743883471855979,30.99,1.33466013101404,0.11933113757284,8.88679245283019
"1981",30996,157.1,NA,NA,0.746567505720824,0.0078184591914569,0.0930587337909992,0.00779669588671612,0.00403180489997752,0.0936308161708619,0.987426949876377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0757682186251848,30.996,1.32262245853173,0.124648786717752,11.9024390243902
"1982",31003,157.2,NA,NA,0.748817966903073,0.00571315996847912,0.0961386918833727,0.0091353540997346,0.00462355077524794,0.0933806146572104,0.985179494342785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075571928946188,31.003,1.31564617555485,0.128387266508813,16.8275862068966
"1983",31007,157.3,NA,NA,0.752375176874874,0.0115221346270467,0.0865170810592278,0.0101702038243328,0.006065700077047,0.0921770770163736,0.980850318694404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0855349932751084,31.007,1.30367182336948,0.114991939817303,7.50877192982456
"1984",31013,157.4,NA,NA,0.741147509941299,0.00946790380609733,0.0901344442340466,0.0108064672550188,0.00584657587386913,0.0931641734519977,0.982723506837169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0754032348346168,31.013,1.32594860490728,0.121614716402657,9.52
"1985",31016,159,NA,184,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,26.1695856905722,0.99,NA,NA,-24.59,3.7,6.04,0.5,0.133,30446,31871,31049,NA,NA,31.016,NA,NA,NA
"1986",31020,157.5,NA,NA,0.745542635658915,0.0127906976744186,0.0893410852713178,0.00971444568868981,0.00545912653975364,0.0945736434108527,0.983790593505039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0779986241110596,31.02,1.31956315635196,0.119833636599948,6.98484848484849
"1987",31025,157.6,NA,NA,0.760304747020903,0.0128931431920297,0.0853682359835905,0.0105974227733622,0.00701871194151998,0.0918148075796054,0.979346122369717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0910603725627694,31.025,1.28809681408288,0.112281603288798,6.62121212121212
"1988",31033,157.7,NA,NA,0.752585850227555,0.00930906081919735,0.0821266032271411,0.00923774676887547,0.00595445123054021,0.0932974762101779,0.983235715577568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0884142898795905,31.033,1.3064764840852,0.109125893347993,8.82222222222222
"1989",31038,157.8,NA,NA,0.748865653975143,0.00710199250345236,0.0765436969816532,0.00821237585943468,0.00686183564334825,0.0935095679621227,0.983575248281131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0902654383648602,31.038,1.31342016162725,0.102212855637513,10.7777777777778
"1990",31045,157.9,NA,NA,0.760484993043133,0.00834824090638044,0.0747366328761678,0.00993450382519676,0.00456822059551984,0.0969986086265156,0.984355220430403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0980020314899672,31.045,1.29437823156962,0.0982749607945635,8.95238095238095
"1991",31051,158,NA,NA,0.761315280464217,0.004642166344294,0.0781431334622824,0.00944009066909925,0.00478224212519523,0.0969052224371373,0.985058948736023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0958297719104891,31.051,1.29389094638344,0.102642276422764,16.8333333333333
"1992",31060,158.1,NA,NA,0.76335567743246,0.0048750761730652,0.0838919358114971,0.00752226182892615,0.00520459196812187,0.0832825512898639,0.985402745964408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0944930987483129,31.06,1.29088284150686,0.109898882384247,17.2083333333333
"1993",31068,158.2,NA,NA,0.776092233009709,0.00768608414239482,0.0689724919093851,0.0106135941427166,0.00658397989290788,0.0912216828478964,0.980070484100098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111444369595635,31.068,1.2628273321321,0.0888715142038051,8.97368421052632
"1994",31075,158.3,NA,NA,0.752198852772467,0.00325047801147228,0.087189292543021,0.0105554948656325,0.00378249945379069,0.0973231357552581,0.982248197509286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0845487380194649,31.075,1.30583580909343,0.115912557193696,26.8235294117647
"1995",31081,158.4,NA,NA,0.765471102025646,0.00966363129529827,0.0728489128414793,0.0104870885514796,0.00556910118585836,0.0892027504181379,0.982918652332927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103544526533783,31.081,1.28407022777458,0.0951687302743384,7.53846153846154
"1996",31085,160,NA,185,NA,NA,NA,NA,NA,NA,NA,0.0869565217391304,27.9455485538859,0.99,NA,NA,-28.97,4.1,5.12,0.5,0.133,30521,31963,31119,NA,NA,31.085,NA,NA,NA
"1997",31087,158.5,NA,NA,0.764318885448916,0.0071594427244582,0.0702399380804954,0.00681195137485116,0.0051643452496331,0.0961687306501548,0.987317586464708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102848737535736,31.087,1.29176133844294,0.0918987341772152,9.81081081081081
"1998",31094,158.6,NA,NA,0.755168453292496,0.00535987748851455,0.0876722817764165,0.0110530518470784,0.0041746634352717,0.0964777947932619,0.983427426698233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0856170710764032,31.094,1.30226232625388,0.116096324461343,16.3571428571429
"1999",31102,158.7,NA,NA,0.760106788710908,0.0030511060259344,0.0957284515636918,0.0111743965283428,0.0026308652020613,0.0888634630053394,0.984567398969352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0839099533189842,31.102,1.29530141500132,0.125940792774711,31.375
"2000",31108,158.8,NA,NA,0.739402875046074,0.0110578695171397,0.0949133800221157,0.0103628390268428,0.00308650596352057,0.0956505713232584,0.985349571241027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0697982885476748,31.108,1.33262880696755,0.128364905284148,8.58333333333333
"2001",31115,158.9,NA,NA,0.756800322385654,0.00947007858150312,0.07878299415676,0.00840124338402084,0.00523677504270632,0.0947007858150312,0.984359685233415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0929500785242956,31.115,1.30068613360315,0.104100106496273,8.31914893617021
"2002",31119,159,NA,NA,0.764053840063341,0.00811559778305622,0.0845209817893903,0.00903811494559776,0.00628796475535678,0.0902612826603325,0.983499098858554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0935337523236601,31.119,1.28721177394648,0.110621761658031,10.4146341463415
"2003",31124,159.1,NA,NA,0.739674118984464,0.0094732853353543,0.0896172792724517,0.00925722749465138,0.00582862471885457,0.100606290261463,0.982239837621373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0736367700002011,31.124,1.32793592801373,0.121157786885246,9.46
"2004",31133,159.2,NA,NA,0.749367581241487,0.00252967503405332,0.0846468184471687,0.010452587652797,0.00446817931756276,0.102743724460012,0.983200719202437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0837125550500154,31.133,1.31204063775158,0.112957673331602,33.4615384615385
"2005",31139,159.3,NA,NA,0.739815317762086,0.00742350172007967,0.0946949121854065,0.00898558592020114,0.00575706061341981,0.095781278290784,0.984371651833545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0702459833906908,31.139,1.33056403158998,0.127998042094958,12.7560975609756
"2006",31147,159.4,NA,NA,0.769200394866733,0.00276406712734452,0.0825271470878578,0.009366391184573,0.0042896497441952,0.0888450148075025,0.985583103764922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0982986677504556,31.147,1.28130862950958,0.107289527720739,29.8571428571429
"2007",31151,159.5,NA,NA,0.758117475373951,0.00893834367019336,0.0875592849325064,0.0101606121182877,0.0072654580547322,0.0893834367019336,0.981801888743365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0882569481668799,31.151,1.29505244323656,0.115495668912416,9.79591836734694
"2008",31157,159.6,NA,NA,0.765589782118708,0.00901577761081893,0.0873403456048084,0.00909715978209129,0.00378166816522981,0.0888429752066116,0.98616914370339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0921847484870095,31.157,1.28811690899825,0.114082433758587,9.6875
"2009",31165,159.7,NA,NA,0.753366537539199,0.0118059398634938,0.0944475189079506,0.00842088051342844,0.00655411573941599,0.0890979524073049,0.98420744253226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0795467615089574,31.165,1.30641247452678,0.125367286973555,8
"2010",31172,161,NA,186,NA,NA,NA,NA,NA,NA,NA,0.0869565217391304,27.5272985536577,0.954666667,NA,NA,-25.1,3.7,4.82,0.5,0.127,30757,32054,31234,NA,NA,31.172,NA,NA,NA
"2011",31173,159.8,NA,NA,0.742362146050671,0.0130402384500745,0.0981743666169896,0.010161458751707,0.00428414598227435,0.0950074515648286,0.981444292714274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0698899234282059,31.173,1.32205595063745,0.132245922208281,7.52857142857143
"2012",31180,159.9,NA,NA,0.746408494690818,0.00562148657089319,0.0934832396418905,0.00839565205304273,0.00593533679908815,0.0905683947532792,0.984529204081065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0765378854897271,31.18,1.31902197132534,0.125244072524407,16.6296296296296
"2013",31186,160,NA,NA,0.749803149606299,0.00748031496062992,0.0826771653543307,0.00704245269677857,0.00415759255592952,0.0921259842519685,0.987781768815228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0859113249817679,31.186,1.31738812958292,0.110265161459701,11.0526315789474
"2014",31194,160.1,NA,NA,0.765861645517806,0.00511665984445354,0.0849365534179288,0.00873918453569465,0.00541134936481755,0.0898485468686042,0.985010272882484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0945979586838266,31.194,1.28614649740882,0.110903260288616,16.6
"2015",31203,160.2,NA,NA,0.765017308083893,0.00590511097536143,0.0832824272042354,0.00928473177441541,0.0057456441999083,0.086336794950112,0.984439477303989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0957580352323616,31.203,1.28681987570931,0.108863454884216,14.1034482758621
"2016",31212,160.3,NA,NA,0.753855278766311,0.00316330565440886,0.0731514432582048,0.00947732415010032,0.00388484908855464,0.100830367734282,0.984489064078665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0951195307075969,31.212,1.30593907319955,0.0970364542355101,23.125
"2017",31222,160.4,NA,NA,0.743488226713899,0.0100020837674516,0.0791831631589915,0.0114385848718161,0.00560200899632972,0.095228172535945,0.980158401633689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0849870559161679,31.222,1.3183240385202,0.106502242152466,7.91666666666667
"2018",31230,160.5,NA,NA,0.770950736229776,0.00745319032903109,0.0779858207598618,0.0082915403296498,0.00334823032375807,0.0812579530994365,0.986563968443288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103153140725619,31.23,1.27967186757994,0.101155387880217,10.4634146341463
"2019",31240,160.6,NA,NA,0.752295332823259,0.00899005355776588,0.0862662586074981,0.00835197397089156,0.00573744298869942,0.0931522570772762,0.985445777532464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0847787876599542,31.24,1.3099187706432,0.114670734808035,9.59574468085106
"2020",31249,160.7,NA,NA,0.736490357074661,0.0120297880465916,0.0851632614092037,0.0116452149549076,0.00532644543676853,0.0884093946916173,0.982269503546099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0770794033674408,31.249,1.33371672026729,0.115633912367125,7.07936507936508
"2021",31259,160.8,NA,NA,0.739563012095201,0.0074131876706984,0.0987124463519313,0.00834643586616314,0.00643616005172439,0.0975419430355053,0.982043407344276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0675659608740458,31.259,1.32786982486066,0.133474017409654,13.3157894736842
"2022",31266,160.9,NA,NA,0.740544777581815,0.00960219478737997,0.0860278267685675,0.0104175525129688,0.00636391983445304,0.0919067215363512,0.982141338549196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0781801190302285,31.266,1.32624166462465,0.116168298491664,8.95918367346939
"2023",31275,161,NA,NA,0.757137270238561,0.0125146656237779,0.0799765350019554,0.0102021088324088,0.00539849199149329,0.0928822839264763,0.983968114691929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0925756624648556,31.275,1.29959011842317,0.105630165289256,6.390625
"2024",31285,161.1,NA,NA,0.747297800969065,0.0147223257547521,0.0894521058516586,0.00914255281377596,0.00596189123616782,0.093179276928811,0.982913190129593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0791678856970143,31.285,1.31528982000883,0.119700748129676,6.07594936708861
"2025",31288,162,NA,187,NA,NA,NA,NA,NA,NA,NA,0.0869565217391304,28.0199333398052,0.909943382873319,"sumdepth69",76.894377,-24.78,NA,NA,0.5,NA,30932,32189,31349,6.755,NA,31.288,NA,NA,NA
"2026",31288,162,NA,187,NA,NA,NA,NA,NA,NA,NA,0.0869565217391304,28.0199333398052,0.909943382873319,"sumdepth_sand",2.186125,-24.78,NA,NA,0.5,NA,30932,32189,31349,6.755,NA,31.288,NA,NA,NA
"2027",31288,162,NA,187,NA,NA,NA,NA,NA,NA,NA,0.0869565217391304,28.0199333398052,0.909943382873319,"sumdepth2",20.919502,-24.78,NA,NA,0.5,NA,30932,32189,31349,6.755,NA,31.288,NA,NA,NA
"2028",31294,161.2,NA,NA,0.740906547285954,0.0076478268979668,0.097742958403283,0.00695092702962761,0.00719507116083354,0.0955045700429024,0.984575835475578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0689202935738972,31.294,1.32887992295684,0.131923464249748,12.780487804878
"2029",31305,161.3,NA,NA,0.744857594936709,0.00375791139240506,0.0820806962025316,0.0111303371837441,0.00759170057210557,0.100474683544304,0.980342639791735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0837274235508338,31.305,1.31614773945486,0.110196494954859,21.8421052631579
"2030",31315,161.4,NA,NA,0.742702493717379,0.0094722598105548,0.0912429924608544,0.011024998888609,0.00643124935168857,0.0925961724337908,0.981358268008239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0757553217735679,31.315,1.3213342843328,0.122852680895367,9.63265306122449
"2031",31325,161.5,NA,NA,0.729197901049475,0.00712143928035982,0.107758620689655,0.00927681670993903,0.00668047492633974,0.0905172413793103,0.981081711835234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055409843585807,31.325,1.34542585822483,0.147776921099974,15.1315789473684
"2032",31337,161.6,NA,NA,0.751626482969767,0.00593187906620742,0.0830463069269039,0.010355464159812,0.00254112808460635,0.0899349406812093,0.9862955346651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0872699084431556,31.337,1.31221498578407,0.110488798370672,14
"2033",31348,161.7,NA,NA,0.752527940393827,0,0.0918928508071669,0.0119075654989697,0.00413600235501913,0.09348944474011,0.982631733882838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0815902656864933,31.348,1.30577441864629,0.122112211221122,Inf
"2034",31359,161.8,NA,NA,0.738494856524093,0.00433134813210612,0.105035192203573,0.00985439686075501,0.00647616799681355,0.0887926367081754,0.983094103589184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0635294422756388,31.359,1.33121320332054,0.142228739002933,24.25
"2035",31372,161.9,NA,NA,0.748683493735246,0.000907935355002724,0.0986017795532958,0.00868927051225598,0.00685454278585058,0.0904303613582713,0.983487450462351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0747172821551989,31.372,1.31362245687513,0.131700218287655,108.6
"2036",31382,162,NA,NA,0.734987687061944,0.00947149081265391,0.0966092062890699,0.0105744282869728,0.00546068907258794,0.0905474521689714,0.983436915464913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0665291203240115,31.382,1.33803182390188,0.131443298969072,10.2
"2037",31392,162.1,NA,NA,0.744579688094332,0.00285279573982503,0.098326359832636,0.00919176839085507,0.00687918971927051,0.0878661087866109,0.982933754866661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0724355267002726,31.392,1.32011894842628,0.13205619412516,34.4666666666667
"2038",31405,162.2,NA,NA,0.73496413463307,0.00735699834467537,0.104837226411624,0.00982597014474816,0.00482996996362429,0.0893875298878058,0.984121473744585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0609592300058838,31.405,1.33900611930663,0.142642642642643,14.25
"2039",31408,163,NA,188,NA,NA,NA,NA,NA,NA,NA,0.0869565217391304,27.2532627419684,0.99,NA,NA,-24.55,3.6,4.9,0.4,0.124,31024,32296,31464,NA,NA,31.408,NA,NA,NA
"2040",31418,162.3,NA,NA,0.755008270538504,0.0036757948906451,0.0952030876677081,0.00998061867627085,0.00912600912600913,0.0762727439808859,0.980786546003937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0832750062660871,31.418,1.2990407976649,0.126095423563778,25.9
"2041",31429,162.4,NA,NA,0.734935372292008,0.00527944656835973,0.106499180775532,0.0100354913719251,0.0070523803695998,0.0904787911887857,0.982544976135112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0601225612389975,31.429,1.33691343916526,0.14490958632648,20.1724137931034
"2042",31442,162.5,NA,NA,0.730024639211545,0.0110876451953537,0.103132699753608,0.00897289911181963,0.00481287481970698,0.0878211897219289,0.985075533287786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0585192957156154,31.442,1.34937299424812,0.141272902603664,9.3015873015873
"2043",31453,162.6,NA,NA,0.745348412987961,0.00182415176942722,0.113827070412258,0.0108065802742283,0.00668262067097124,0.0912075884713608,0.980855194834515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0620393187641906,31.453,1.31596871710299,0.152716593245228,62.4
"2044",31464,162.7,NA,NA,0.740151916622505,0.00936230347995054,0.109697933227345,0.00961273534363998,0.00344405326802388,0.0865571453806748,0.985458441757233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0607266253123483,31.464,1.33142726462713,0.148210023866348,11.7169811320755
"2045",31479,162.8,NA,NA,0.733467668071075,0.00860963546437076,0.112474812236673,0.0123306511532321,0.00956415890731461,0.0910423154423887,0.977125061258043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0552944589920383,31.479,1.33219922812379,0.153346653346653,13.063829787234
"2046",31495,162.9,NA,NA,0.728944142882157,0.00315181229206794,0.119243565049904,0.00840754716981132,0.00413584905660377,0.0901768516897216,0.986641509433962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0464292619806862,31.495,1.35352141733782,0.163583953879414,37.8333333333333
"2047",31509,163,NA,NA,0.719240724762726,0.0113891285591027,0.120103537532355,0.00834732046517204,0.00746313391679655,0.0961173425366695,0.983335331495025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038491414875617,31.509,1.36718527975376,0.166986564299424,10.5454545454545
"2048",31517,163.1,NA,NA,0.705686205686206,0.00842400842400842,0.116181116181116,0.010073787974866,0.00478468899521531,0.0956475956475956,0.983296823658269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0324869484374015,31.517,1.39339102243343,0.164635662770455,13.7916666666667
