Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data     13/10/2017  re-evaluated data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peakarea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filename,position (mm),sample surface,validity,E-gain,E-offset,F-slope,F-offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,Se,Br,Rb,Sr,Y,Zr,Sn,Cs,Ba,La,Ce,Pr,Nd,Hf,Ta,Pb,Bi,Mo inc,Mo coh,Tube,Location
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000413.spe,423.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,43158.25391,1.11,29,23,213,32,16,4,345,55,271,2523,207,0,47005,534,458,0,79,0,204,409,205,2779,0,16,24,45,114,81,75,25,31,6,103,52592,12762,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000414.spe,424.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42306.13281,1.08,0,23,230,25,7,23,371,19,285,2417,219,69,45566,458,437,0,50,0,354,593,466,2537,15,31,40,68,130,69,85,64,0,35,55,53223,12542,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000415.spe,425.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,42801.66797,1.21,0,16,227,22,6,0,310,32,307,2702,123,90,46804,477,311,0,158,0,402,650,272,2547,0,4,0,35,134,137,49,68,145,0,128,53431,12518,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000416.spe,426.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,42826.86328,1.12,0,0,175,25,0,0,266,38,251,2729,168,9,48032,585,422,0,46,0,314,562,366,3039,0,0,16,56,161,65,80,20,0,29,127,52285,12871,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000417.spe,427.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,42795.75391,1.08,0,5,152,35,14,18,363,40,260,2518,114,30,46356,520,384,4,105,0,194,612,256,2211,0,40,37,54,156,108,62,24,175,0,111,53510,12821,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000418.spe,428.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42341.47266,1.22,14,53,210,4,0,0,307,24,246,2575,397,24,46634,579,285,0,53,0,353,588,210,2332,0,10,0,23,119,126,64,33,284,36,15,52299,12698,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000419.spe,429.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,41909.07813,1.25,0,7,222,0,9,0,292,47,305,2621,199,52,46214,570,271,0,12,0,201,496,255,2619,0,9,0,66,136,93,22,0,198,0,0,51775,12702,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000420.spe,430.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42175.94531,1.17,0,41,220,0,9,0,328,36,262,2745,133,31,45884,504,346,0,156,0,497,690,413,2130,0,28,0,81,134,84,74,0,69,8,0,52846,12789,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000421.spe,431.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,43119.55469,1.16,0,0,215,0,0,0,314,41,300,2887,193,0,50585,495,331,0,84,0,217,603,267,2395,0,19,0,63,114,96,48,0,256,50,111,51702,12446,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000422.spe,432.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,42362.46875,1.09,5,13,257,40,40,18,321,30,327,2825,178,0,47199,568,304,0,154,0,350,623,326,2723,0,36,0,32,181,136,34,6,126,0,53,51047,12466,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000423.spe,433.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,42348.72266,1.12,20,59,216,33,0,0,311,30,302,3062,159,33,48448,485,341,0,88,0,240,539,271,2323,0,0,37,130,113,42,68,0,83,28,0,52306,12205,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000424.spe,434.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,41415.88672,1.15,0,26,265,0,0,0,290,22,303,2939,173,0,49368,615,334,0,120,0,345,479,159,3039,0,15,0,61,134,94,40,64,176,0,102,50522,12054,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000425.spe,435.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,41658.08203,1.19,0,19,281,19,13,19,358,34,313,2986,212,75,52204,498,408,0,147,0,272,501,201,2620,0,42,0,29,195,134,50,0,141,0,73,50238,12210,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000426.spe,436.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,41886.24219,1.15,0,23,199,12,15,19,359,34,288,2902,213,60,49330,512,280,0,24,0,472,530,166,2614,0,24,0,53,149,135,33,58,257,93,0,50772,12173,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000427.spe,437.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42348.96875,1.05,4,41,313,16,0,0,285,33,361,3235,176,56,53328,488,535,0,165,0,201,446,236,1992,0,7,34,33,113,115,65,0,67,30,12,50571,12363,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000428.spe,438.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,42660.10547,1.22,16,0,343,0,0,0,315,29,326,3148,206,51,54080,538,428,0,36,0,318,362,219,2336,0,28,7,94,111,106,79,82,64,24,52,50550,12208,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000429.spe,439.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42198.42578,1.2,23,39,330,27,12,0,341,47,350,3153,145,38,52302,503,431,0,174,12,256,576,296,2464,0,38,0,50,109,103,64,33,0,72,137,50728,12364,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000430.spe,440.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,42004.67188,1.08,0,30,294,0,19,25,313,31,374,3067,214,42,52134,418,451,9,0,0,208,695,489,2127,0,6,35,49,130,138,44,0,115,106,0,50995,12686,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000431.spe,441.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42345.125,1.19,0,15,320,30,21,10,320,43,356,3031,165,38,52394,501,359,0,0,5,285,673,295,2016,0,24,0,37,137,112,60,0,78,0,87,50381,12348,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000432.spe,442.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,42516.65625,1.22,0,23,368,5,32,0,342,27,350,3246,258,65,53205,525,292,0,88,0,185,509,284,2315,24,19,0,51,103,93,91,11,325,0,0,51660,12602,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000433.spe,443.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,41867.53125,1.24,0,12,291,11,0,0,337,37,350,3003,224,8,51474,458,454,0,193,0,380,453,299,2407,0,20,0,56,155,108,51,0,132,0,83,50317,12563,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000434.spe,444.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42715.67188,1.24,0,19,297,5,0,0,354,53,358,3082,262,12,53588,661,490,0,126,0,368,445,203,2551,0,0,42,61,121,133,62,51,211,0,71,50871,12502,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000435.spe,445.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,42621.74609,1.11,0,19,312,20,7,0,337,35,362,3216,193,0,54090,464,545,0,350,0,348,685,171,2369,0,0,0,69,142,70,67,0,0,0,124,49863,12439,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000436.spe,446.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41526.58594,1.12,0,51,247,6,0,26,342,48,308,2729,197,29,48787,632,514,0,195,0,253,576,129,2601,0,30,0,57,145,128,51,0,0,0,64,50548,12738,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000437.spe,447.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41472.26563,1.23,22,55,254,26,0,0,341,23,286,2939,149,90,48239,531,429,9,30,0,277,526,377,2277,0,0,0,65,86,92,72,0,0,35,47,50969,12608,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000438.spe,448.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41338.60938,1.16,0,13,262,0,0,0,375,38,345,2886,195,95,49623,563,408,0,82,0,469,552,103,2097,0,33,15,82,88,69,54,70,41,48,89,49896,12241,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000439.spe,449.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,40449.73438,1.12,25,28,234,0,17,0,326,27,276,2613,211,50,45596,532,302,20,151,0,244,509,407,1955,5,41,0,27,121,101,48,72,318,71,106,50333,12395,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000440.spe,450.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,40857.91797,1.21,0,19,253,25,0,14,395,28,300,2497,184,25,44134,578,350,134,143,0,395,492,385,2139,0,20,0,46,107,96,66,56,11,0,15,51009,12392,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000441.spe,451.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,41233.3125,1.08,0,18,239,0,17,0,362,17,266,2591,190,23,46112,544,354,0,0,0,264,428,108,2202,0,21,0,72,138,73,39,5,243,0,0,50115,12478,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000442.spe,452.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,41179.77734,1.24,37,0,269,0,24,28,346,39,347,2735,226,4,48462,465,356,0,66,0,318,712,302,2150,0,12,13,33,87,121,97,39,85,80,5,50710,12551,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000443.spe,453.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,41630.15625,1.21,13,0,263,5,16,53,312,29,295,2667,137,34,50043,513,204,0,99,0,284,648,331,2265,5,11,14,43,112,116,56,0,174,0,77,50417,12518,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000444.spe,454.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,41081.79688,1.15,0,39,246,23,0,13,340,42,346,2822,205,56,48742,499,255,0,75,0,183,419,227,2289,0,8,0,70,88,101,58,0,129,0,86,50513,12488,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000445.spe,455.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,40933.47266,1.17,0,14,234,13,0,0,371,39,340,2862,186,48,49071,577,346,0,100,23,243,549,124,1740,0,20,0,93,110,104,44,0,68,0,12,49892,11906,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000446.spe,456.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,41416.57422,1.2,0,0,243,4,0,0,338,39,346,2898,153,0,50793,504,197,0,96,0,376,550,277,2462,13,29,52,36,107,102,111,52,357,0,90,50100,12118,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000447.spe,457.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,41286.49219,1.2,0,40,237,27,7,7,325,41,390,2789,158,0,49487,570,394,0,140,0,425,734,429,2191,0,21,9,75,108,117,65,6,19,27,85,49967,12443,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000448.spe,458.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,41525.07031,1.19,0,22,300,0,25,46,364,33,383,3109,195,17,52427,536,360,0,169,76,277,584,387,2242,0,12,16,73,92,104,71,0,19,95,36,49545,12115,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000449.spe,459.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,40875.82422,1.26,0,14,286,0,0,0,312,32,353,3036,146,17,51762,452,355,0,0,0,159,346,138,2053,0,18,0,56,135,106,53,21,67,0,105,48963,11799,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000450.spe,460.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,40190.63281,1.26,0,40,313,0,0,0,322,27,328,2849,184,35,49740,431,330,0,89,0,333,488,290,2191,0,12,0,11,156,110,49,0,86,104,100,49066,11933,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000451.spe,461.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,40260.90234,1.17,0,34,275,0,0,20,348,41,346,2824,200,9,49714,455,176,0,142,11,291,663,242,1925,0,36,32,34,123,119,79,0,288,47,94,47997,11923,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000452.spe,462.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,39666.23438,1.12,0,8,235,19,11,0,417,30,315,2988,224,58,51261,561,296,0,111,0,202,431,121,1634,10,22,0,56,137,76,72,37,98,0,69,47448,11419,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000453.spe,463.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,40628.10938,1.18,44,24,263,30,0,0,318,5,308,2799,249,0,54915,514,362,0,0,149,251,400,234,2413,0,6,0,9,154,123,33,0,181,63,172,47897,11446,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000454.spe,464.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,40373.30859,1.2,28,27,258,15,18,0,351,19,328,2814,153,0,52083,530,386,0,216,0,227,572,194,2199,0,29,0,46,141,110,58,0,54,0,156,48064,11451,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000455.spe,465.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,39962.09375,1.16,0,35,230,6,0,8,356,53,296,2877,208,75,50522,460,326,34,108,0,257,475,267,2383,9,49,69,33,61,95,123,77,103,82,72,48268,11621,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000456.spe,466.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,40744.99219,1.17,15,16,255,13,26,0,341,37,331,3095,159,15,52009,418,352,0,136,0,285,498,64,2151,0,11,0,76,124,83,64,45,227,29,138,48173,11815,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000457.spe,467.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,39953.47266,1.23,26,32,300,19,5,0,335,40,294,2789,181,29,48072,525,453,0,43,0,318,423,234,2030,0,36,18,91,107,79,48,65,0,26,129,48458,11431,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000458.spe,468.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,39999.20703,1.09,0,17,238,29,11,0,357,40,347,3015,175,21,50055,516,613,0,202,26,434,553,206,2035,0,30,29,65,93,81,65,0,0,18,117,48258,11348,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000459.spe,469.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,41015.95313,1.1,0,32,267,15,0,14,339,34,328,3281,171,49,53687,409,365,10,204,0,379,531,401,1900,7,10,0,37,139,122,35,37,124,98,108,48729,11752,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000460.spe,470.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,40775.30859,1.17,0,31,263,0,0,15,357,39,323,3022,156,81,52282,510,379,0,0,0,350,460,234,1908,5,21,44,54,122,92,45,20,165,49,77,48393,11648,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000461.spe,471.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,41022.59375,1.24,0,27,386,13,0,0,346,56,377,3180,163,58,53869,437,392,0,108,0,289,479,401,2237,0,21,0,43,131,126,57,0,50,9,29,48316,11619,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000462.spe,472.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,40133.72656,1.14,32,27,247,19,0,0,283,71,314,2788,168,18,49553,495,334,0,0,68,364,505,268,2258,0,31,17,56,96,81,65,0,69,36,35,48390,11547,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000463.spe,473.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,40916.10547,1.12,33,43,264,18,0,0,320,35,357,3054,167,34,53468,440,417,0,193,0,149,532,303,1845,0,8,0,64,167,60,46,0,74,0,36,48605,11886,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000464.spe,474.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,41686.71484,1.22,17,30,334,0,14,0,345,52,394,3369,206,8,57241,529,421,51,195,26,395,826,375,1690,19,71,0,29,132,115,87,69,174,68,73,48505,11757,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000465.spe,475.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,41031.29688,1.21,26,19,302,36,15,0,289,52,383,3185,213,16,53777,569,439,70,0,0,434,546,290,1839,0,23,4,56,133,108,63,37,90,165,107,48710,11893,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000466.spe,476.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,41892.45313,1.15,0,35,332,10,0,0,329,31,422,3383,148,43,58111,559,295,0,136,0,326,569,471,2208,0,20,0,17,118,100,49,19,195,16,93,48804,12167,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000467.spe,477.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,42508.03125,1.26,48,71,389,25,12,0,285,35,400,3472,123,0,58509,481,370,0,141,0,383,641,222,1628,0,26,0,34,95,137,101,21,41,35,80,49953,12109,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000468.spe,478.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,40952.29688,1.19,0,23,255,4,6,8,324,47,399,3228,190,0,52716,517,327,0,171,0,337,577,389,1877,0,9,0,69,127,103,86,11,95,0,71,49726,12232,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000469.spe,479.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,41950.77344,1.17,33,39,379,0,0,0,317,26,411,3403,220,55,56150,570,373,20,0,0,161,470,220,2039,0,25,14,37,93,103,81,42,188,0,9,49576,12317,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000470.spe,480.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,41616.09766,1.08,0,35,364,5,5,15,292,57,442,3504,245,21,57111,436,308,0,0,0,109,523,196,2342,0,37,5,74,134,82,43,0,178,0,22,48165,11803,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000471.spe,481.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,41225.57813,1.08,15,30,377,6,0,11,321,41,414,3300,287,28,55244,433,394,0,48,5,175,541,235,1778,5,31,145,62,93,109,80,0,0,76,0,48449,11575,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000472.spe,482.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,41457.67969,1.1,0,36,434,33,11,11,312,55,414,3407,219,15,56839,492,310,0,86,0,94,672,164,1952,5,34,21,67,127,104,74,0,171,48,140,48412,11721,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000473.spe,483.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,42111.33203,1.22,0,50,379,32,17,0,291,81,454,3813,184,84,60733,599,387,16,113,0,145,536,306,2027,0,49,0,99,206,124,66,68,140,59,119,47357,11520,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000474.spe,484.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,41639.24609,1.16,0,9,361,0,10,0,311,27,391,3441,232,67,56293,539,357,35,123,0,187,414,206,2212,11,28,5,48,133,112,82,0,224,66,131,47891,12210,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000475.spe,485.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,43401.48047,1.13,0,39,448,9,13,0,293,70,415,3903,239,10,62762,586,266,0,257,141,265,418,213,2293,0,47,30,31,97,123,97,40,177,104,135,49273,11925,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000476.spe,486.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,42698.96875,1.09,34,48,430,0,0,20,279,50,412,3778,217,101,61344,541,301,0,83,0,234,386,321,2130,0,55,0,52,153,142,39,0,0,38,64,48554,12044,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000477.spe,487.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,42402.18359,1.15,22,26,519,8,0,0,288,44,419,3766,183,47,59118,587,339,27,62,0,361,639,262,2526,0,30,0,53,145,87,75,45,0,43,136,49659,12508,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000478.spe,488.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,42606.0625,1.18,0,35,435,23,19,15,274,65,389,3749,235,30,58936,542,452,0,32,0,183,511,185,1955,0,25,0,33,144,126,65,0,0,0,96,50233,12163,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000479.spe,489.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,43153.52344,1.13,8,32,420,26,13,10,302,43,500,3777,181,85,61203,568,332,0,28,0,447,561,287,2644,0,48,0,57,194,147,52,0,0,0,16,49676,12361,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000480.spe,490.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,43219.82422,1.21,13,24,422,0,10,0,249,60,422,3843,246,38,61954,434,399,0,113,10,102,521,290,1920,0,36,0,62,122,139,85,0,8,133,111,49579,12329,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000481.spe,491.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,42776.21094,1.14,9,24,411,14,6,0,241,17,414,3727,326,8,60441,517,369,7,92,0,332,518,62,1944,0,14,0,44,142,127,77,0,0,63,57,48977,12185,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000482.spe,492.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,43220.61328,1.11,0,0,388,9,0,15,261,48,407,3588,186,61,60573,486,474,109,214,0,266,541,389,2141,0,33,0,38,142,131,83,0,93,0,71,50413,12335,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000483.spe,493.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,43480.03516,1.11,0,29,405,22,10,78,291,72,431,3720,827,87,62534,791,334,0,52,12,165,463,315,2209,0,38,71,52,74,106,120,0,67,85,51,48905,12368,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000484.spe,494.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,43287.11719,1.25,0,42,423,0,21,86,260,57,494,3867,440,109,62712,693,430,125,241,30,357,495,272,1943,0,35,44,48,145,130,70,18,192,0,18,49639,12095,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000485.spe,495.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,43410.79297,1.16,0,21,424,7,0,15,290,55,411,4010,259,18,64667,551,417,0,137,0,185,352,212,1889,0,30,0,50,174,119,86,19,95,0,46,49100,12321,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000486.spe,496.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,42822.19531,1.11,0,24,382,18,0,43,280,67,481,3787,272,18,62100,441,270,0,130,0,202,575,133,1995,0,4,36,129,84,68,78,39,145,104,106,48876,12268,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000487.spe,497.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,43320.28125,1.22,0,27,384,7,0,37,242,61,440,4062,263,78,63941,433,300,0,41,0,317,550,267,1889,0,38,0,67,142,146,78,0,12,0,110,49608,12269,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000488.spe,498.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,43283.78906,1.11,0,5,311,0,17,80,258,48,375,3910,326,53,63598,521,373,24,73,46,171,451,220,2469,0,28,0,88,153,114,67,63,5,174,148,48308,11935,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000489.spe,499.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,43057.46875,1.19,18,52,420,5,0,47,247,63,448,4166,337,107,65096,559,367,0,90,0,273,437,319,2763,0,30,0,17,169,142,62,28,115,116,82,48393,12076,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000490.spe,500.81,6.76,1,0.018659,-0.003656,0.010017,0.091706,42706.73438,1.1,0,14,399,10,0,29,241,72,475,4016,384,0,64832,600,295,0,63,0,187,426,113,2010,0,46,21,57,150,131,78,0,135,0,50,47631,11545,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000491.spe,501.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,42631.55859,1.1,0,28,430,0,0,10,228,77,480,4461,388,21,65506,540,301,0,181,0,271,637,190,1924,0,50,0,69,222,152,55,0,108,216,117,48446,11577,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000492.spe,502.81,6.76,1,0.018659,-0.003656,0.010017,0.091706,43076.82422,1.11,0,11,407,0,21,37,234,78,479,4091,342,43,64124,481,323,0,197,0,196,592,276,2213,0,10,0,75,142,88,58,17,75,0,96,48569,11579,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000493.spe,503.81,6.76,1,0.018659,-0.003656,0.010017,0.091706,43102.78516,1.15,0,30,448,23,22,64,268,61,492,4095,408,62,65183,531,318,0,93,0,280,595,233,1818,0,39,107,39,88,110,85,0,21,34,72,48379,11899,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000494.spe,504.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,43579.80078,1.08,0,55,451,0,0,56,239,50,485,3947,400,99,64079,462,153,0,90,13,252,585,209,2140,0,12,39,99,110,107,98,13,262,163,62,48848,12291,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000495.spe,505.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,43107.03516,1.03,0,35,365,11,0,85,246,36,484,3776,365,80,58900,622,507,0,90,0,232,605,101,2002,0,23,0,53,145,129,75,0,50,91,72,49771,12474,Mo,3
